30,72642,104252,61298,86525,72743,104048,60946,86345,87189,121111,124564,100142,93876,134213,158831,110306,97759,143823,176823,118221,99916,150619,186917,124236,101783,155565,192987,128783,102517,159206,197003,132229,102431,162042,199909,134986,103283,164213,202206,137143,103697,165987,203800,138908,104181,167354,205003,140291,103955,168581,206198,141518,104525,169581,207253,142557,105345,170417,207933,143338,105197,171151,208542,144119,105642,171799,209167,144698,105627,172284,209691,145205,105181,172737,209980,145737,105338,173167,210542,146119,105470,173550,210824,146502,106056,173807,210964,146737,105931,174073,211277,147057,106072,174393,211581,147346,106549,174760,211956,147713,106041,174956,212167,147924,106494,175104,212347,148049,106158,175135,212378,148104,106236,175268,212386,148198,106713,175487,212667,148424
30,72681,104228,61298,86517,72876,104025,60907,86345,87415,121627,126252,100525,94165,134541,159588,110564,97798,144112,177245,118478,99744,150815,187136,124400,101884,155659,193151,128877,102337,159370,197191,132408,102588,162120,200011,135080,103213,164315,202253,137276,103884,166034,203769,138932,103877,167463,205284,140408,103986,168612,206214,141533,104728,169596,207183,142510,105470,170495,208019,143408,104853,171206,208652,144143,105416,171799,209183,144721,105681,172292,209667,145205,105220,172745,210034,145721,105634,173190,210527,146158,105775,173479,210816,146424,106213,173831,211034,146807,105947,174104,211308,147057,105783,174456,211659,147440,106416,174737,211941,147674,106267,174909,212113,147885,106291,175120,212355,148034,106095,175135,212284,148049,106892,175362,212620,148354,106861,175479,212636,148401
30,72532,104205,61274,86501,72540,104048,60907,86314,87806,122096,127799,100900,94197,134908,160245,110830,98189,144354,177643,118666,99900,150987,187315,124549,102212,155846,193347,129041,102525,159456,197480,132549,102838,162213,200011,135158,103588,164401,202277,137291,103580,166049,203886,138994,104197,167456,205183,140393,104048,168706,206308,141619,104431,169698,207238,142596,105205,170518,208050,143448,105134,171198,208652,144112,105642,171831,209316,144737,105791,172346,209691,145260,105259,172807,210191,145799,105861,173206,210488,146151,105588,173534,210792,146502,105923,173854,211019,146838,106033,174143,211370,147104,105861,174479,211753,147479,106291,174760,212003,147713,106447,174948,212113,147869,106564,175057,212214,147979,106150,175143,212261,148119,106931,175409,212550,148369,106439,175440,212683,148448
30,72689,104205,61227,86486,72751,104064,60876,86376,87939,122588,129377,101275,94400,135260,161073,111127,98150,144612,178057,118869,99869,151159,187565,124721,101775,155979,193503,129182,102689,159557,197355,132596,102916,162338,200175,135236,103213,164378,202214,137307,103830,166135,203878,139057,103838,167510,205230,140432,104642,168706,206409,141643,104634,169674,207144,142572,105252,170518,208066,143416,105095,171182,208589,144119,105509,171815,209284,144768,105572,172339,209745,145283,105033,172839,210238,145807,105713,173198,210605,146182,105595,173495,210714,146432,106377,173901,211058,146869,105853,174151,211503,147104,106048,174487,211605,147502,106189,174737,212081,147737,106228,175003,212183,147948,106533,175104,212300,148073,106345,175151,212230,148127,106681,175385,212527,148346,106463,175471,212652,148448
30,72415,104220,61251,86509,72993,104189,60915,86462,88384,123057,130877,101627,94001,135643,161745,111424,97947,144854,178518,119119,99962,151377,187831,124908,101845,156135,193628,129346,102377,159604,197417,132650,103002,162354,200230,135307,103384,164534,202308,137455,104220,166213,203987,139104,104306,167549,205253,140440,104111,168784,206355,141658,104830,169682,207206,142604,105759,170573,208066,143479,105314,171206,208761,144158,105470,171807,209152,144760,105752,172385,209722,145307,105463,172815,210066,145752,105533,173206,210558,146190,105603,173550,210784,146510,105838,173964,211152,146940,105947,174128,211284,147088,106127,174503,211691,147471,106252,174807,212011,147768,106252,174964,212136,147893,106767,175143,212464,148088,106041,175151,212261,148112,106720,175417,212605,148385,106509,175464,212597,148471
30,72540,104189,61227,86501,73243,104244,60946,86486,88744,123518,132291,101955,94650,135932,162362,111666,98392,145127,178870,119346,100095,151565,188050,125088,101853,156260,193855,129455,102939,159745,197581,132768,102728,162471,200347,135393,103525,164495,202417,137447,103923,166229,203941,139151,104158,167612,205292,140487,104392,168823,206433,141697,104564,169784,207339,142697,105502,170589,208050,143471,105400,171260,208659,144158,105556,171831,209144,144776,105923,172432,209855,145377,105306,172846,210152,145807,105509,173229,210503,146182,105533,173565,210816,146494,106119,174050,211355,146987,105853,174104,211331,147096,105838,174456,211581,147455,106228,174721,211894,147705,106095,174995,212167,147948,106322,175135,212253,148049,106627,175245,212464,148237,106213,175417,212597,148416,106377,175487,212730,148471
30,72360,104213,61227,86494,73110,104439,61493,86728,88658,123885,133588,102291,94939,136369,163252,112025,98298,145354,179237,119549,100541,151745,188300,125260,101861,156377,193815,129557,102463,159838,197769,132846,103033,162526,200425,135486,103595,164612,202448,137533,103853,166284,204050,139197,104025,167604,205331,140518,104322,168839,206417,141752,104416,169807,207386,142737,105197,170581,208113,143549,105400,171253,208652,144198,105345,171885,209261,144823,105713,172370,209699,145283,105627,172807,210136,145799,105377,173276,210519,146276,105767,173604,210800,146549,105947,174010,211167,146924,105970,174151,211355,147096,106080,174542,211855,147463,106166,174768,212105,147776,106806,174979,212120,147909,106517,175128,212230,148057,106439,175237,212324,148159,106556,175417,212581,148354,106447,175409,212581,148432
30,72517,104205,61212,86494,73556,104783,62884,87111,89244,124447,135018,102681,95119,136697,163987,112306,98384,145658,179721,119814,100681,151924,188581,125432,101877,156510,194058,129650,102236,159948,197800,132955,102713,162581,200487,135486,103588,164659,202480,137572,104150,166346,204105,139276,104213,167667,205355,140612,104736,168846,206456,141783,104673,169776,207480,142760,105236,170612,208261,143510,105572,171339,208792,144276,105236,171846,209222,144783,105298,172432,209784,145362,105439,172823,210206,145815,105283,173237,210644,146205,105689,173612,210902,146565,106252,174050,211238,146994,106205,174135,211363,147104,106056,174503,211652,147471,106009,174831,212144,147815,106502,174995,212144,147955,106205,175182,212402,148127,106572,175300,212472,148244,106306,175409,212503,148299,106611,175464,212636,148463
30,72564,104213,61212,86501,74040,105486,65235,87853,89525,124885,136346,103017,95439,137088,164667,112572,98447,145854,180011,119994,100767,152127,188745,125588,101752,156635,194245,129799,102252,160026,197855,133065,102963,162721,200620,135643,103463,164721,202566,137643,103908,166338,204198,139307,104142,167760,205441,140682,104330,168870,206519,141822,104884,169792,207323,142729,105173,170620,208222,143557,105494,171331,208769,144237,105494,171924,209386,144877,105752,172425,209738,145385,105189,172839,210206,145815,105228,173284,210675,146276,105791,173628,210902,146596,106392,174057,211316,146994,106330,174198,211441,147166,105650,174542,211706,147526,105939,174807,211995,147744,106025,174971,212120,147877,106478,175151,212324,148080,106674,175284,212394,148205,106455,175464,212613,148362,106298,175409,212605,148440
30,72298,104173,61181,86462,75009,106314,68071,88689,89525,125353,137674,103423,95423,137408,165237,112838,98048,146112,180432,120213,100603,152229,188940,125744,101994,156784,194339,129939,102291,160159,198003,133104,102658,162792,200667,135705,103892,164815,202808,137760,104041,166463,204237,139362,104416,167768,205448,140674,104275,168893,206519,141815,104525,169823,207425,142744,105259,170690,208331,143604,105463,171346,208714,144323,105314,171846,209253,144830,105525,172456,209777,145362,105541,172870,210222,145854,105548,173268,210691,146299,105759,173596,210995,146549,106345,173901,211066,146908,106291,174120,211316,147088,105947,174565,211722,147510,105939,174706,211870,147690,106197,175010,212144,147948,106189,175182,212441,148135,106564,175214,212370,148198,106455,175409,212581,148338,106400,175526,212863,148463
30,72298,104166,61173,86454,75868,107291,71267,89470,89603,125791,138791,103697,95650,137783,166018,113181,98392,146338,180753,120447,100681,152479,189300,125932,102439,156932,194480,130049,102400,160276,198175,133252,103228,162831,200769,135760,103908,164831,202698,137791,103994,166463,204277,139424,104697,167807,205503,140682,104517,168948,206573,141885,104408,169901,207503,142807,105361,170635,208136,143557,105142,171393,208823,144362,105142,171940,209284,144854,105634,172432,209738,145385,106009,172878,210230,145869,105470,173315,210613,146252,105728,173620,210886,146619,105666,173956,211105,146885,106252,174143,211363,147151,105947,174565,211714,147487,106236,174690,211964,147690,106416,174995,212183,147901,106213,175175,212363,148143,106361,175284,212495,148260,106525,175401,212519,148346,106752,175495,212675,148471
