LQ,108.55130,52.49010,146.22890,279.76990,54.48640,123.53990,109.45720,52.63290,146.14600,282.46430,54.88400,123.66420,33.66440,47.89510,146.31190,271.71230,54.46750,124.72980,3.97500,20.83630,94.46170,27.07890,28.48450,105.71540,2.66900,17.02820,41.45370,12.85990,16.55110,55.21920,2.02250,15.05300,26.11630,8.82350,12.08410,31.52380,1.66740,13.74420,19.18360,6.87140,9.75290,19.79430,1.40910,12.81170,15.44780,5.81180,8.35810,14.01610,1.24790,12.06470,13.39910,5.14750,7.48880,11.18090,1.14530,11.55820,12.10340,4.70110,6.88180,9.53900,1.07640,11.18720,11.16800,4.43210,6.44580,8.52820,0.98150,10.80450,10.57240,4.22470,6.12660,7.88870,0.96140,10.50720,10.05790,4.08430,5.81360,7.43720,0.91670,10.26460,9.79780,3.92370,5.66010,7.17270,0.89210,10.08540,9.56820,3.83330,5.49670,6.90080,0.87980,9.97550,9.40540,3.78250,5.41190,6.74240,0.84450,9.81100,9.31600,3.70670,5.29850,6.65310,0.82310,10.12220,9.09040,3.71640,5.45520,6.42140,0.90130,11.72830,11.20350,3.87250,6.33280,7.18770,1.05770,12.94160,13.21270,4.18650,7.06290,8.58570,1.23520,14.02110,15.26370,4.63850,7.84290,10.08810,1.52700,15.18270,17.55920,5.12380,8.67300,11.81260,1.85280,16.43170,20.08320,5.73260,9.63200,13.65450,2.18270,17.66410,22.86250,6.35290,10.64480,15.67960,2.57300,19.08130,25.64570,7.10800,11.75370,17.73900,2.99630,20.40860,28.90310,7.94120,12.92780,20.19250,3.47060,21.82870,32.25620,8.78170,14.16880,22.62770,4.06240,23.24170,35.79660,9.75050,15.36520,25.36110,4.64060,24.63450,39.59680,10.77270,16.63690,28.28760,5.31720,26.08980,43.41340,11.93030,17.92120,31.28120,6.03580,27.47680,47.26670,13.15830,19.24470,34.34500,6.85920,28.81210,51.38070,14.48230,20.52530,37.60500,7.68060,30.08690,55.39450,15.88890,21.79460,40.84560
LQ,88.14210,43.17080,110.63320,211.88200,41.53910,89.54730,88.10660,42.93030,110.89170,211.08270,41.28600,89.25610,27.41310,40.27070,111.41160,173.19180,40.98520,89.58380,3.53920,19.99540,86.94570,19.77900,20.22440,78.85770,2.38500,16.33850,44.39410,10.50710,13.62190,45.55150,1.73330,14.48720,28.83480,7.44220,10.69780,28.25790,1.36900,13.23950,21.41180,5.86180,8.94610,18.85790,1.13120,12.41200,17.49500,4.98000,7.88130,13.92500,0.99080,11.78540,15.21490,4.46280,7.17600,11.36920,0.88900,11.23920,13.74800,4.11630,6.67930,9.91390,0.79410,10.76880,12.83860,3.77670,6.35410,8.99720,0.72880,10.49260,12.04550,3.66610,6.04760,8.33000,0.64880,10.23320,11.51350,3.49720,5.79730,7.88870,0.62920,9.89440,11.14860,3.40600,5.49870,7.57500,0.60820,9.77220,10.85800,3.32680,5.37070,7.38900,0.59920,9.61830,10.67540,3.28170,5.22290,7.22020,0.53800,9.53920,10.47310,3.24800,5.23260,7.08070,0.56190,9.65390,10.11530,3.24430,5.20940,6.82260,0.62920,11.21160,12.02850,3.37960,6.24610,7.67020,0.85830,12.10360,14.12670,3.75720,6.84200,9.15010,1.04520,13.12100,16.16880,4.13830,7.52610,10.66280,1.26370,14.09480,18.46040,4.59910,8.31330,12.33000,1.55140,15.11180,20.81770,5.13460,9.12160,14.09990,1.86950,16.30890,23.45450,5.80950,10.08250,15.95210,2.26010,17.39710,26.23880,6.51170,11.02020,17.98590,2.64410,18.68640,29.10910,7.26790,12.05490,20.22910,3.13450,19.78440,32.25620,8.07320,13.03100,22.60430,3.66030,21.00460,35.31090,9.06500,14.05420,24.83420,4.23280,22.15540,38.75180,10.02780,15.15900,27.42030,4.82500,23.41920,41.90550,11.11320,16.29630,29.95000,5.52220,24.47870,45.20540,12.29200,17.28520,32.71760,6.28230,25.56650,48.96770,13.58380,18.32340,35.27240,7.05590,26.64710,52.13040,14.84100,19.40950,37.89810
LQ,112.62300,59.82430,168.71590,292.86610,60.96970,141.23600,114.18210,59.88940,168.39640,296.98970,61.17140,141.39240,58.12220,57.34430,167.65520,295.50470,61.01440,140.61330,6.66030,28.40720,140.07220,52.14660,38.56930,130.77780,4.69900,22.02300,68.30720,22.38370,22.86120,80.92790,3.72810,19.37940,42.03760,15.53850,16.86630,48.44000,3.14380,17.65500,30.24450,12.38890,13.70810,32.11840,2.77480,16.40620,23.87030,10.57550,11.75680,22.68610,2.53060,15.51750,20.19770,9.48660,10.46360,17.49040,2.35190,14.74650,17.75290,8.69860,9.50670,14.42000,2.19300,14.10590,16.21580,8.13700,8.82690,12.62630,2.07510,13.62190,15.09340,7.73490,8.29840,11.48390,2.05810,13.28150,14.30360,7.49570,7.89330,10.65030,1.95340,12.94500,13.75920,7.30310,7.56820,10.08200,1.88120,12.62570,13.25280,7.05340,7.30610,9.65320,1.86790,12.40540,12.85990,6.95230,7.08320,9.40540,1.79290,12.19150,12.49320,6.82750,6.89520,9.07340,1.69540,12.29970,11.92700,6.65550,6.89520,8.62690,1.75310,14.41170,13.81560,6.80310,8.12850,9.14160,1.93990,15.69970,16.35340,7.15780,8.94610,10.63470,2.17580,16.92300,18.80900,7.66510,9.81660,12.35770,2.44970,18.21500,21.34560,8.22250,10.81930,14.19570,2.72990,19.47980,24.03130,8.96340,11.82680,16.16880,3.08460,20.76620,26.89590,9.74460,12.90730,18.15540,3.44020,22.12660,29.96590,10.52890,14.05420,20.39710,3.90200,23.53640,33.28530,11.50690,15.21030,22.80950,4.40550,24.83080,36.60110,12.51770,16.39770,25.25610,4.89700,26.27870,40.31730,13.52820,17.61850,27.92680,5.45570,27.64040,43.90650,14.59980,18.90480,30.59910,6.07510,28.99340,47.81980,15.86790,20.14600,33.51940,6.77640,30.40390,51.58650,17.19090,21.37900,36.44040,7.51100,31.74150,55.62350,18.65330,22.65870,39.51900,8.29760,33.03350,59.91210,20.07800,23.90450,42.59560
LQ,94.46170,48.25500,131.39630,271.20720,46.25610,110.73650,95.18210,48.46020,131.95030,272.21920,46.28570,110.68480,32.83200,44.24900,133.00000,260.51860,45.96150,111.46380,3.69130,22.32370,93.20270,33.90160,28.22270,95.91150,2.56420,18.80250,46.72230,15.74210,19.07640,57.28390,2.00730,17.20500,32.17860,10.80420,15.25390,35.88490,1.69540,16.21630,25.22990,8.44910,13.17320,24.77640,1.53020,15.52560,21.56710,7.27290,11.90350,18.81880,1.37700,14.99430,19.46910,6.47840,11.05340,15.61720,1.29870,14.58580,18.12710,5.99900,10.47810,13.84950,1.23200,14.16880,17.24950,5.62700,9.94470,12.77820,1.17840,14.03210,16.58780,5.46900,9.71430,12.05910,1.18780,13.79490,16.21160,5.28870,9.44440,11.63580,1.13280,13.68290,15.90570,5.16700,9.29140,11.33330,1.15000,13.52540,15.64630,5.09360,9.07690,11.11320,1.12650,13.41540,15.46430,5.01850,8.95130,10.93410,1.14220,13.27100,15.33300,4.96930,8.79090,10.81050,1.09200,13.60760,15.23520,5.01420,8.90710,10.53820,1.13120,15.76500,18.33590,5.21900,10.22740,11.82270,1.39620,17.04140,21.38970,5.60910,11.19330,13.96670,1.69210,18.36600,24.39460,6.10290,12.25700,16.18160,2.02420,19.83560,27.61440,6.73760,13.45080,18.59040,2.44440,21.21290,30.94210,7.50850,14.60870,21.07730,2.85790,22.66460,34.41030,8.28690,15.95810,23.77800,3.39280,24.06880,38.20480,9.21850,17.16070,26.63790,3.96120,25.51900,42.04960,10.19110,18.48490,29.71370,4.60530,27.01450,45.87420,11.33010,19.80490,32.76150,5.30180,28.26100,50.09300,12.57370,21.02100,35.98330,6.02430,29.65970,54.18410,13.84570,22.41140,39.41930,6.79580,31.02480,58.40560,15.31670,23.76650,42.66910,7.71420,32.19790,62.48960,16.78080,24.90330,46.20000,8.62140,33.44750,66.31910,18.29780,26.18750,49.60860,9.68560,34.48310,70.43700,19.87130,27.36590,52.73150
LQ,101.64030,53.98140,150.30920,261.93010,55.59540,128.68490,102.77130,54.14900,150.48360,262.64110,55.94650,128.55190,34.40090,49.86670,151.44860,258.19720,55.96610,129.62290,4.18850,23.17470,108.50130,33.77360,34.11060,115.61100,2.92330,18.87550,50.01690,15.48490,20.20350,67.43090,2.27740,16.68420,31.65010,10.62850,14.97090,39.36400,1.88460,15.40520,23.29150,8.35700,12.23730,25.34140,1.64610,14.39290,18.89710,7.09310,10.58610,18.00940,1.46870,13.61110,16.33180,6.28700,9.45250,14.19570,1.37380,13.02070,14.82510,5.75970,8.72160,12.00820,1.20830,12.61220,13.63960,5.38080,8.11630,10.67540,1.20360,12.20130,12.90280,5.12380,7.64100,9.81860,1.13590,11.80450,12.40620,4.89270,7.27630,9.27580,1.09360,11.64300,11.96080,4.77240,7.04710,8.85970,1.07330,11.40870,11.60930,4.67810,6.80000,8.52820,1.07020,11.23000,11.38550,4.59910,6.62050,8.31380,1.08580,11.03530,11.21320,4.57630,6.46720,8.14760,0.97840,11.35300,10.82000,4.45460,6.59670,7.72200,1.04830,13.28150,13.17640,4.60740,7.73560,8.49270,1.23050,14.54020,15.62140,5.00130,8.50080,10.13650,1.44770,15.90450,18.07520,5.51550,9.50390,12.01160,1.76640,17.14740,20.72650,6.06580,10.53340,13.92500,2.03610,18.50400,23.64320,6.66270,11.67770,16.04110,2.42340,19.87160,26.75610,7.41430,12.82190,18.40760,2.88510,21.26260,29.80800,8.29500,14.01380,20.75330,3.33810,22.76560,33.35710,9.22710,15.26580,23.34570,3.82160,24.18960,36.93540,10.16070,16.60680,26.02140,4.41980,25.49180,40.88030,11.23910,17.82890,29.06320,5.04200,27.01450,44.67970,12.38540,19.22980,32.15280,5.72130,28.26100,48.90870,13.54680,20.49870,35.18600,6.47600,29.57840,52.87920,14.93270,21.80600,38.51460,7.30560,30.90450,57.00830,16.38790,23.15040,41.76220,8.16900,32.23410,61.23160,17.86910,24.43990,45.16560
LQ,129.01860,51.31680,144.09840,320.36950,53.61190,123.23000,130.43630,51.33400,144.09840,321.40380,53.83320,123.47780,38.07750,47.08050,144.82970,304.31580,53.64870,124.22640,4.96500,22.73590,97.10580,31.64170,30.16160,107.36270,3.39090,18.53270,45.72590,15.18650,18.57580,59.65710,2.60140,16.27520,29.80010,10.43600,13.81300,35.97350,2.12280,14.75030,22.01140,8.13960,11.15360,23.57600,1.80120,13.61110,17.79930,6.78850,9.56100,16.81620,1.61820,12.84580,15.25550,5.96230,8.49320,13.22730,1.44290,12.21770,13.58380,5.40060,7.74990,11.17440,1.38180,11.71250,12.45140,5.06130,7.13970,9.86020,1.28120,11.26680,11.66240,4.74720,6.71870,8.99440,1.15950,11.02920,11.08750,4.53280,6.45220,8.40840,1.16890,10.69480,10.65660,4.42800,6.16420,7.96750,1.12020,10.50140,10.32840,4.30560,6.03720,7.67020,1.09990,10.31910,10.12740,4.25500,6.08290,7.49570,1.12650,10.09950,10.02480,4.22880,5.95060,7.37120,1.08730,10.37380,9.70620,4.17840,6.13080,7.03860,1.17680,12.04850,11.72230,4.38500,7.09440,7.69350,1.36900,13.33780,13.88340,4.72410,7.69300,9.13870,1.59700,14.44940,16.07080,5.23210,8.36050,10.72240,1.90300,15.63470,18.37890,5.80500,9.20890,12.45140,2.20840,16.76200,20.77470,6.39540,10.11370,14.31520,2.67620,17.98140,23.62480,7.15530,11.10800,16.45720,3.08280,19.33940,26.48570,7.95960,12.22420,18.65330,3.60440,20.64270,29.72940,8.89330,13.41540,21.06640,4.11430,22.01720,33.05330,9.80970,14.75030,23.72270,4.69900,23.34560,36.67170,10.81050,15.93750,26.41000,5.37420,24.60840,40.35140,11.95060,17.10320,29.26280,6.13300,25.91630,43.98300,13.17280,18.29980,32.34260,6.89830,27.37320,47.94870,14.48620,19.61120,35.33980,7.82070,28.60100,51.66600,16.02410,20.82010,38.68700,8.72900,29.87230,55.69420,17.44930,22.11500,41.72640
LQ,117.12690,48.82630,135.36040,281.92160,51.19640,116.50530,117.92610,49.00290,135.79730,284.10410,51.24800,116.28060,49.98650,46.27090,136.75230,255.23580,50.83790,117.24050,6.48790,25.34320,103.69110,35.47510,28.79640,102.18060,4.51840,21.41230,52.17880,18.58560,20.06280,58.99760,3.56610,19.48490,36.46050,13.25280,16.12010,38.55760,3.02750,18.11650,28.75160,10.53200,13.77310,27.72300,2.67440,17.24510,24.21850,9.01970,12.36570,21.30160,2.44270,16.53830,21.43950,7.96490,11.36220,17.58670,2.27910,15.99540,19.58030,7.31820,10.56850,15.33710,2.12110,15.66720,18.27880,6.81770,10.12220,13.92880,2.03610,15.19060,17.32650,6.43330,9.59920,12.92060,2.01240,14.93980,16.60960,6.25420,9.27810,12.24040,1.95500,14.66980,16.16450,6.04280,8.99830,11.83940,1.91640,14.44560,15.77140,5.91880,8.80890,11.48390,1.87290,14.29540,15.41500,5.78230,8.59680,11.17770,1.80290,14.19480,15.18650,5.70780,8.49570,10.95320,1.81620,14.43810,14.74170,5.65160,8.57900,10.63780,1.93820,16.55960,17.42650,5.90510,9.91120,11.95740,2.16040,17.93970,20.40240,6.33640,10.94190,14.05410,2.48660,19.40950,23.53340,6.88360,12.15560,16.34910,2.92140,20.78230,26.67950,7.68830,13.42950,18.81390,3.39850,22.17860,30.08490,8.47640,14.62390,21.38420,3.94930,23.72900,33.59180,9.47500,16.05350,24.09350,4.57830,25.10880,37.37660,10.51330,17.33430,27.06470,5.28870,26.57580,41.23010,11.70230,18.77340,30.19650,6.00130,27.97130,45.23190,12.90990,20.14600,33.48320,6.83480,29.36840,49.41360,14.26120,21.57450,36.87430,7.74790,30.59780,53.60980,15.73380,22.99930,40.48850,8.68480,31.90160,57.78470,17.25410,24.41410,43.89370,9.77710,33.16450,62.01080,18.99050,25.75100,47.59180,10.90240,34.35500,66.09090,20.81770,27.20410,51.12890,12.07610,35.44830,70.43700,22.87430,28.43810,54.66370
LQ,95.99310,49.35880,134.06410,268.46000,47.12610,112.51680,96.44390,49.40760,135.43310,270.45280,47.24790,112.99600,29.37090,46.09370,135.94350,260.05130,47.14130,113.37120,4.18850,22.90310,95.42420,33.32120,28.05480,98.32460,2.89780,19.54040,48.39640,16.28880,19.21990,57.32080,2.22050,17.68690,33.34820,11.33330,15.36520,35.89470,1.89460,16.58530,26.10270,9.03950,13.26400,24.80210,1.63130,15.78540,22.17100,7.77910,11.93880,18.86280,1.49460,15.14720,19.76870,7.02620,11.07160,15.64630,1.36900,14.61630,18.16490,6.54030,10.37670,13.78550,1.27960,14.34030,17.06970,6.15160,9.95590,12.59120,1.19730,13.93680,16.44850,5.88680,9.55010,11.84620,1.20520,13.65060,15.91420,5.72360,9.20620,11.40190,1.14220,13.52540,15.53440,5.52890,9.03230,11.00750,1.09670,13.38000,15.23930,5.47780,8.88380,10.75380,1.07480,13.18020,14.94870,5.42260,8.66280,10.51020,1.06080,13.11760,14.74960,5.38080,8.56380,10.33150,1.05770,13.32370,14.65480,5.34120,8.64250,10.18200,1.14370,15.34130,17.62350,5.57560,9.88050,11.45430,1.32260,16.77940,20.49750,5.93710,10.93590,13.43590,1.62480,18.15390,23.35180,6.39540,11.98710,15.58400,1.95000,19.43460,26.54090,7.06080,13.07250,17.92510,2.35020,20.75000,29.83160,7.81810,14.23570,20.40770,2.78020,22.28300,33.17800,8.71520,15.49340,22.99870,3.25360,23.59830,36.80320,9.52150,16.73170,25.72570,3.76890,25.10210,40.67230,10.40830,18.12590,28.69120,4.38090,26.51180,44.43290,11.58610,19.39450,31.70920,4.99920,27.87310,48.54200,12.89920,20.64800,34.72930,5.74390,29.16820,52.43790,14.17650,21.90270,38.11990,6.54750,30.38710,56.69840,15.65880,23.16260,41.52460,7.37880,31.79480,60.76700,16.93140,24.44640,44.65360,8.28960,32.95890,64.63620,18.57590,25.64830,48.23690,9.27870,34.02310,68.64330,20.18730,26.86250,51.38070
LQ,149.27070,43.15740,122.24700,331.00210,44.89450,103.59850,149.78840,43.41320,122.85980,332.10180,45.16500,103.64480,44.38120,40.56420,123.23000,291.41910,44.26290,103.83030,5.27780,18.23380,81.36470,27.01540,17.74630,83.37700,3.58520,15.47730,34.66330,14.22260,12.25370,39.02360,2.76940,13.96610,22.44150,10.16680,10.03740,23.35780,2.29640,13.13840,16.87370,8.20640,8.71900,15.57160,2.01750,12.40210,13.98560,7.02370,7.80230,11.63910,1.76140,11.84600,12.22660,6.27060,7.17140,9.59460,1.60680,11.57700,11.20350,5.77330,6.72530,8.46550,1.52050,11.25450,10.58480,5.41600,6.49730,7.78690,1.46060,11.04740,10.13650,5.23420,6.33070,7.35860,1.36740,10.83720,9.88110,5.02060,5.89110,7.08320,1.35780,10.72440,9.65030,4.95230,5.91980,6.90080,1.31940,10.57140,9.48370,4.86520,5.95060,6.73760,1.28600,10.47230,9.37650,4.82290,5.94030,6.65310,1.26220,10.46360,9.31310,4.78920,5.96080,6.57380,1.27650,10.64770,9.29010,4.78920,5.85020,6.50930,1.33540,12.00320,11.22620,4.96500,6.62710,7.36870,1.55950,13.07250,13.21270,5.46010,7.18960,8.74560,1.81280,14.16510,15.30450,6.01970,8.06020,10.26110,2.15360,15.23410,17.55000,6.62900,8.99300,11.88310,2.52000,16.44870,20.01580,7.38900,9.96430,13.68810,2.97990,17.59580,22.58680,8.23850,10.99610,15.59230,3.44590,18.85600,25.42700,9.13870,12.06470,17.66960,4.03650,20.07310,28.62350,10.14860,13.29210,20.01060,4.65940,21.36790,31.74310,11.26830,14.47580,22.37790,5.32810,22.56410,35.14760,12.42710,15.46530,24.95030,6.07970,23.87930,38.77350,13.74800,16.57250,27.67230,6.92530,25.20890,42.13390,15.12980,17.66410,30.41320,7.76350,26.32790,46.05030,16.56590,18.70090,33.33020,8.70970,27.53620,49.98650,18.06110,19.85620,36.28060,9.76820,28.59320,53.66010,19.70230,21.25150,39.45250
LQ,88.10660,49.09960,135.21530,242.34110,48.05110,116.50530,88.67840,49.44020,135.94350,243.99060,48.09810,116.61790,37.98240,46.00550,136.31010,231.34320,47.53910,117.18370,3.51630,22.48760,107.36270,31.95570,26.86970,103.18360,2.40770,18.20560,53.20950,14.91670,18.05120,59.75500,1.86620,16.31310,33.83760,10.10320,14.19850,36.62130,1.58720,15.17080,25.19070,7.92020,12.20790,24.65480,1.38820,14.28790,20.68900,6.69400,10.87900,18.25020,1.27650,13.68650,18.17440,5.94850,10.00640,14.85690,1.17520,13.21850,16.57030,5.51330,9.37980,13.03900,1.13120,12.84240,15.42320,5.16050,8.92270,11.79920,1.06390,12.55530,14.67850,4.89060,8.56890,11.01700,1.10920,12.45190,14.29590,4.83350,8.34060,10.59100,1.10610,12.37560,13.94390,4.75980,8.17020,10.19710,1.08890,12.31620,13.83440,4.68230,8.14810,10.05790,1.12020,12.23730,13.84950,4.66560,8.00910,10.02780,1.11710,12.25370,13.73300,4.69280,7.97520,9.94080,1.11240,12.52520,13.64340,4.66150,8.13090,9.80380,1.15950,14.54400,16.35770,4.85040,9.47690,11.10040,1.31940,15.91680,19.07440,5.19300,10.50140,13.02820,1.63460,17.17400,21.86420,5.69880,11.53010,15.16220,1.97860,18.61900,24.87290,6.36700,12.65930,17.54080,2.36410,19.98500,28.13230,7.10050,13.89300,20.03130,2.80360,21.40680,31.45670,7.92540,15.10000,22.58680,3.25930,22.89110,35.03290,8.77900,16.41050,25.40720,3.82750,24.24710,38.95820,9.75930,17.63220,28.43630,4.41980,25.87480,42.76730,10.86750,19.13070,31.51540,5.04850,27.15290,46.87500,11.95400,20.24540,34.73880,5.74610,28.58540,50.81660,13.27460,21.72660,38.07750,6.49500,30.10340,55.00990,14.66670,23.16870,41.53640,7.35350,31.41550,59.17110,16.10480,24.30480,45.07320,8.25460,32.58930,63.39940,17.71120,25.62100,48.79090,9.24430,33.76250,67.59540,19.45390,26.81210,52.01780
LQ,117.18370,46.09370,129.55560,271.45960,48.71450,110.53010,118.61860,46.38960,129.96080,272.72770,49.05120,111.20310,51.57070,43.95870,130.91480,248.20600,48.39700,112.04090,6.19810,24.76520,98.79350,36.99650,27.76020,96.15660,4.22270,20.79850,50.23050,18.73100,19.58590,56.06780,3.27800,18.86090,35.32060,13.01030,15.67940,37.08850,2.78380,17.76920,27.87570,10.27030,13.57540,26.76300,2.42870,16.84890,23.62480,8.67930,12.08410,20.67830,2.18950,16.24570,20.87150,7.63670,11.13840,17.08760,2.03270,15.68340,19.25830,6.94740,10.48390,14.99280,1.91140,15.25780,17.85510,6.44990,9.91120,13.55420,1.79960,14.83130,16.97590,6.06820,9.44980,12.63340,1.70360,14.54400,16.36630,5.76650,9.12420,11.96410,1.68060,14.29910,15.82170,5.59570,8.82430,11.48720,1.62640,14.06530,15.36990,5.44910,8.56890,11.13250,1.61500,14.01010,15.06120,5.35660,8.40550,10.85800,1.58070,13.87110,14.90880,5.25600,8.28850,10.67220,1.57900,14.14290,14.63910,5.24290,8.37550,10.40210,1.71020,16.25410,17.12790,5.53780,9.77220,11.55310,1.95170,17.51880,20.10400,5.97370,10.82530,13.63220,2.32760,18.91940,23.07600,6.57860,11.91640,15.87210,2.69760,20.24010,26.17750,7.26540,13.14190,18.22180,3.17530,21.67580,29.35540,8.12100,14.35530,20.68900,3.69510,23.03540,32.93800,9.00280,15.62660,23.46060,4.36460,24.38830,36.51060,10.02780,16.90120,26.27980,5.05490,25.77160,40.29450,11.22290,18.25260,29.27050,5.80720,27.16760,44.20070,12.39930,19.66200,32.54250,6.58340,28.32240,48.30930,13.72930,21.01550,35.75750,7.48810,29.61900,52.03390,15.22710,22.43480,39.15490,8.43560,30.81890,56.17510,16.79850,23.79780,42.52220,9.53320,32.09880,60.24790,18.53250,25.14210,46.11830,10.59420,33.14570,64.04590,20.32870,26.40550,49.56350,11.84620,34.06200,68.04490,22.34910,27.61810,52.74790
LQ,103.27550,56.36030,157.00260,276.59890,58.04250,133.56570,104.29630,56.34050,157.28500,276.59890,58.22950,133.21170,36.79310,53.48350,158.32790,273.49390,58.22950,134.56570,5.79820,26.04100,120.73750,39.96620,35.08220,122.79830,4.02460,21.05380,58.06570,19.25330,21.48490,72.43370,3.15860,18.52310,36.95570,13.47280,16.03680,43.20080,2.64410,16.74040,27.02240,10.78850,13.03100,28.33210,2.30510,15.65500,21.67870,9.27010,11.27900,20.22390,2.03950,14.73500,18.53250,8.28690,10.07410,15.79230,1.90300,14.06530,16.53540,7.63160,9.21420,13.35140,1.80950,13.55040,15.08940,7.19520,8.56130,11.78240,1.69210,13.00690,14.16120,6.81530,8.03580,10.76960,1.61990,12.68970,13.52820,6.54510,7.70480,10.07300,1.56440,12.36570,12.89920,6.39770,7.40060,9.58280,1.53670,12.09710,12.48620,6.26120,7.13510,9.21570,1.48480,11.89070,12.19920,6.14690,6.95300,8.93250,1.41710,11.74100,11.97770,6.02200,6.80440,8.69580,1.44130,11.96780,11.46420,6.01970,6.80880,8.28420,1.50750,14.09480,13.83060,6.19580,8.07480,9.01690,1.72830,15.39720,16.50930,6.67470,8.88380,10.79790,1.92810,16.84020,19.19350,7.26790,9.96990,12.65100,2.26180,18.26670,22.03410,7.83640,11.08670,14.75360,2.57660,19.70270,25.04100,8.58020,12.24390,17.00260,3.00180,21.12490,28.61600,9.45470,13.48270,19.47410,3.43640,22.76560,32.17000,10.33760,14.82350,22.09100,3.94730,24.29840,35.82600,11.36590,16.15770,24.80210,4.58040,25.96470,39.98870,12.64740,17.66860,28.05870,5.07210,27.41750,44.12370,13.71050,19.04200,31.02440,5.82080,28.85140,48.55660,15.08130,20.41920,34.39160,6.56190,30.57240,52.78070,16.69720,21.93700,37.68840,7.35860,31.95520,57.35770,18.26920,23.38850,41.20670,8.25730,33.34340,61.82500,19.83020,24.77830,44.94150,9.21000,34.69120,66.36490,21.32910,26.28570,48.61500
LQ,93.20270,52.47230,145.65000,241.52400,50.31540,123.97600,94.34250,52.75830,146.22890,243.16330,50.61780,123.29190,35.89470,49.78430,146.22890,226.72360,50.43270,124.03850,4.74510,24.48520,115.27860,29.59630,29.43280,110.99530,3.39280,20.06790,57.57990,15.25550,19.55050,65.01200,2.75680,18.11180,36.95570,10.93730,15.59830,39.83140,2.35890,16.84020,27.62890,8.82070,13.35180,26.81890,2.10410,16.00370,22.78590,7.60070,12.00970,19.93830,1.93150,15.21820,19.88670,6.79580,11.05640,16.19020,1.79290,14.62390,18.16960,6.31990,10.33640,14.12290,1.71840,14.30290,16.83380,6.01970,9.86100,12.75340,1.61820,13.90760,16.06650,5.69430,9.43900,11.93370,1.58720,13.71180,15.36580,5.57560,9.16650,11.33660,1.55140,13.38360,14.97680,5.40940,8.85020,10.92780,1.47510,13.16620,14.59190,5.25380,8.63230,10.60660,1.51240,13.02410,14.35390,5.18430,8.48060,10.38060,1.50100,12.83900,14.17270,5.14750,8.28110,10.22760,1.47350,13.20460,13.77050,5.08930,8.47310,9.91090,1.54970,15.28960,16.21580,5.40500,9.87490,10.82630,1.78130,16.55960,19.12400,5.84130,10.75400,12.77820,1.98030,17.95820,21.85290,6.33400,11.86830,14.86890,2.34150,19.32440,24.92450,7.02620,12.98620,17.15040,2.76040,20.64800,28.20610,7.76870,14.09850,19.64630,3.24620,22.15540,31.62480,8.67650,15.42920,22.23400,3.65260,23.64180,35.13810,9.53900,16.64980,24.82780,4.25300,25.10880,38.93640,10.60660,17.97680,27.79560,4.82930,26.60430,42.80430,11.72560,19.38440,30.93390,5.51330,27.88060,47.04230,12.85990,20.59990,34.27060,6.22150,29.32020,51.03490,14.14970,22.04020,37.46980,7.01390,30.61470,55.34180,15.50140,23.21730,40.96160,7.87300,32.15280,59.55940,16.98480,24.55640,44.25220,8.79280,33.38120,63.72150,18.62910,25.83350,47.80550,9.77120,34.58200,67.78410,20.32870,27.16020,51.17600
LQ,84.99720,51.54140,142.25820,224.74380,53.52010,120.79730,85.84310,51.71510,143.21320,225.28060,53.75930,120.73750,24.43880,46.70320,143.61440,213.98620,53.39200,121.76050,3.04590,20.67480,102.00000,22.01700,27.43230,105.71540,2.00560,16.84020,46.10470,10.73810,16.44020,57.02670,1.48320,14.99430,28.18400,7.40420,12.27340,32.46410,1.23680,13.75150,20.40240,5.85490,10.03460,20.44990,1.03590,12.98970,16.55720,5.03560,8.80370,14.59190,0.89510,12.31290,14.33840,4.50400,7.97520,11.72230,0.81090,11.86190,13.04990,4.18440,7.44690,10.12130,0.74550,11.38700,12.23010,3.89610,6.94410,9.19850,0.72120,11.13840,11.57620,3.76500,6.65320,8.53090,0.67440,10.79550,11.17770,3.60830,6.37750,8.13700,0.63370,10.63300,10.79160,3.53160,6.20820,7.84160,0.57230,10.48680,10.51950,3.43830,6.07870,7.59300,0.57380,10.30190,10.33150,3.42310,5.96080,7.46510,0.56780,10.23890,10.13650,3.41170,5.87060,7.29050,0.53650,10.46360,9.91990,3.34560,5.96080,6.97200,0.59330,12.19480,12.17520,3.47440,6.89960,7.74530,0.73640,13.44370,14.54090,3.80010,7.64340,9.38520,0.96300,14.66600,16.71920,4.24090,8.48320,11.12290,1.17990,15.89620,19.22840,4.68860,9.45520,12.92420,1.49940,17.19170,21.91500,5.29090,10.47810,14.94870,1.79960,18.63340,24.66120,5.89590,11.61150,17.02050,2.15700,19.97470,27.88300,6.59300,12.78450,19.41870,2.59790,21.50720,31.17320,7.42190,14.00280,21.96600,3.03850,22.88510,34.75770,8.21440,15.26180,24.62930,3.56800,24.29200,38.54690,9.15860,16.57680,27.65780,4.11630,25.90930,42.31540,10.18500,17.99070,30.53430,4.79340,27.29960,46.35040,11.32030,19.26460,33.78280,5.40720,28.57760,50.33770,12.37850,20.54660,36.97610,6.19350,30.03720,54.50890,13.71050,22.00000,40.43130,7.04100,31.32810,58.90150,15.05720,23.32110,43.77930
