30,0.406428,0.446055,0.455513,0.508127
30,0.407227,0.447031,0.456728,0.508295
30,0.572346,0.571145,0.449487,0.540921
30,0.571350,0.570745,0.449035,0.540102
30,0.573855,0.571521,0.449610,0.540921
30,0.569713,0.571521,0.449996,0.540774
30,0.568332,0.571921,0.450316,0.541425
30,0.567577,0.571721,0.449741,0.541089
30,0.571977,0.572521,0.449930,0.542244
30,0.570965,0.571921,0.449741,0.541257
30,0.571720,0.572321,0.450127,0.541593
30,0.567577,0.571921,0.449610,0.541425
30,0.565698,0.573097,0.450250,0.542244
30,0.560817,0.572697,0.449807,0.541089
30,0.568958,0.572121,0.449865,0.542559
30,0.567336,0.572121,0.449930,0.541425
30,0.571350,0.573097,0.451211,0.543231
30,0.557799,0.571921,0.450127,0.541908
30,0.561058,0.573497,0.451153,0.542559
30,0.555534,0.572321,0.450316,0.542244
30,0.566839,0.574072,0.450571,0.543882
30,0.569086,0.574473,0.451211,0.543231
30,0.567577,0.573872,0.450768,0.543063
30,0.568958,0.573097,0.450768,0.542559
30,0.568958,0.573497,0.450768,0.542727
30,0.562824,0.573097,0.450513,0.542895
30,0.567706,0.573497,0.451728,0.543546
30,0.565570,0.572897,0.450768,0.543399
30,0.565955,0.573497,0.451088,0.543714
30,0.565827,0.572697,0.450956,0.543231
30,0.567079,0.573297,0.451211,0.543399
30,0.567465,0.573297,0.451088,0.543063
30,0.766400,0.519358,0.524954,0.486652
30,0.770058,0.518958,0.524533,0.486652
30,0.768929,0.519533,0.526436,0.487699
30,0.765576,0.519358,0.524533,0.487300
30,0.771869,0.518958,0.526015,0.487433
30,0.774667,0.518958,0.526124,0.487183
30,0.770058,0.519933,0.525593,0.488214
30,0.772712,0.519933,0.525485,0.487566
30,0.769771,0.520333,0.525267,0.487699
30,0.774954,0.520333,0.525063,0.488480
30,0.771869,0.519733,0.525797,0.487965
30,0.770184,0.520509,0.525702,0.487965
30,0.776496,0.520709,0.526328,0.488347
30,0.773698,0.520909,0.527606,0.488214
30,0.769915,0.521484,0.528462,0.489510
30,0.776065,0.520709,0.526232,0.488214
30,0.771027,0.520909,0.526654,0.489377
30,0.772425,0.519533,0.525485,0.488995
30,0.767243,0.522660,0.525593,0.488862
30,0.770614,0.522485,0.526763,0.489377
30,0.770471,0.523060,0.528993,0.490042
30,0.770758,0.523461,0.527497,0.490557
30,0.773411,0.523836,0.530692,0.491454
30,0.771582,0.522861,0.527184,0.490042
30,0.774111,0.522485,0.528027,0.490690
30,0.769216,0.523060,0.528571,0.489909
30,0.770614,0.524237,0.527932,0.491454
30,0.772999,0.523261,0.527402,0.489776
30,0.771314,0.523461,0.527402,0.490424
30,0.771582,0.523836,0.527606,0.491072
30,0.410975,0.204459,0.392382,0.268548
30,0.415624,0.204161,0.391959,0.268291
30,0.420171,0.202855,0.392022,0.268419
30,0.418689,0.204599,0.393794,0.270679
30,0.416306,0.203293,0.391959,0.268291
30,0.415624,0.204161,0.393425,0.270365
30,0.417890,0.204310,0.393731,0.270116
30,0.418689,0.202920,0.392265,0.268419
30,0.421188,0.204599,0.392570,0.268926
30,0.420737,0.204599,0.393856,0.269240
30,0.420273,0.203946,0.392139,0.268669
30,0.418805,0.204888,0.393919,0.270936
30,0.421522,0.204823,0.394100,0.270992
30,0.418355,0.204823,0.394100,0.270936
30,0.417556,0.204524,0.394100,0.270808
30,0.418122,0.204888,0.394037,0.270936
30,0.417890,0.204888,0.394225,0.270992
30,0.418457,0.205037,0.394405,0.270936
30,0.419938,0.205252,0.394343,0.271250
30,0.419706,0.203872,0.392939,0.268669
30,0.418006,0.204888,0.394531,0.270743
30,0.420737,0.204888,0.394162,0.271057
30,0.418006,0.204748,0.394343,0.270052
30,0.421072,0.205112,0.393551,0.269047
30,0.420273,0.205550,0.394837,0.271499
30,0.421072,0.205690,0.394837,0.271057
30,0.418573,0.204888,0.394468,0.271185
30,0.416989,0.204459,0.393308,0.268926
30,0.418239,0.205550,0.395017,0.271250
30,0.420621,0.205624,0.394648,0.271306
30,0.212143,0.793040,0.712430,0.682819
30,0.209889,0.793675,0.712300,0.682868
30,0.210301,0.792158,0.711708,0.682480
30,0.210301,0.793040,0.711876,0.682529
30,0.211178,0.793675,0.712088,0.682727
30,0.211407,0.793233,0.712131,0.682437
30,0.211360,0.794116,0.712430,0.682918
30,0.213290,0.793675,0.712468,0.682770
30,0.211037,0.792820,0.712175,0.682579
30,0.207913,0.793895,0.712175,0.682967
30,0.210213,0.793040,0.712680,0.682727
30,0.211637,0.793895,0.712131,0.683010
30,0.211684,0.792820,0.712088,0.682770
30,0.211454,0.795606,0.712680,0.682727
30,0.212925,0.794750,0.712642,0.682868
30,0.211360,0.794530,0.712387,0.683010
30,0.211590,0.793675,0.712724,0.682918
30,0.210213,0.796047,0.712811,0.683059
30,0.211131,0.795606,0.713789,0.683398
30,0.209383,0.796682,0.713109,0.683300
30,0.209430,0.793233,0.712854,0.682967
30,0.211037,0.796268,0.713066,0.683540
30,0.209289,0.793675,0.712343,0.683010
30,0.208507,0.796268,0.712724,0.683349
30,0.210301,0.794116,0.712468,0.682677
30,0.211454,0.797123,0.713147,0.683540
30,0.212002,0.795413,0.713789,0.683300
30,0.212143,0.797978,0.713446,0.683497
30,0.210395,0.795606,0.713109,0.683349
30,0.210213,0.796268,0.713147,0.683349
30,0.361272,0.609293,0.417381,0.434854
30,0.363558,0.609736,0.416832,0.431481
30,0.368831,0.610044,0.417319,0.433940
30,0.358416,0.609447,0.417507,0.434472
30,0.355779,0.607790,0.416644,0.431481
30,0.355091,0.610641,0.417930,0.434987
30,0.351780,0.609890,0.417993,0.435120
30,0.357493,0.609736,0.417193,0.431747
30,0.358182,0.610487,0.417930,0.435120
30,0.362195,0.609890,0.417687,0.433558
30,0.355208,0.607039,0.416950,0.430966
30,0.359559,0.610198,0.418299,0.435768
30,0.357039,0.610198,0.418424,0.435768
30,0.360364,0.610352,0.417138,0.431747
30,0.358533,0.610487,0.418730,0.435120
30,0.352923,0.610352,0.417750,0.431996
30,0.358299,0.611700,0.417813,0.432395
30,0.361155,0.611547,0.418487,0.435635
30,0.364715,0.611238,0.418730,0.435369
30,0.362986,0.611103,0.417750,0.432262
30,0.361727,0.611547,0.418848,0.436416
30,0.361155,0.609293,0.417867,0.432777
30,0.361507,0.612144,0.419036,0.436682
